points_last_5,minutes_per_game_last_5,goals_last_5,assists_last_5,bonus_points_last_5,yellow_cards_last_5,red_cards_last_5,starts_last_5,transfers_in_last_5,transfers_out_last_5,influence_last_5,creativity_last_5,threat_last_5,player_price_diff_last_5,player_price,xG_per_game_last_5,xA_per_game_last_5,xG_sum_last_5,xA_sum_last_5,home_away_current,fdr_current,actual_gw_points
26,90.0,2,1,6,1,0,5,2390441,457433,122.2,44.1,146.0,0.2,7.9,0.42,0.1,2.11,0.49,1,3,4
28,90.0,3,1,6,1,0,5,1566139,863589,175.4,45.9,211.0,0.1,7.9,0.78,0.1,3.91,0.5,0,2,2
19,90.0,2,0,3,0,0,5,737881,1036402,121.2,35.5,201.0,0.0,7.8,0.7,0.07,3.49,0.37,1,2,9
26,90.0,3,0,6,0,0,5,548345,1163440,157.0,70.0,224.0,-0.1,7.7,0.75,0.14,3.73,0.72,0,4,2
19,88.4,2,0,3,0,0,5,414561,1317356,107.6,65.2,182.0,-0.3,7.6,0.66,0.09,3.28,0.44,1,2,7
24,88.4,3,0,4,0,0,5,314528,1398889,132.6,65.1,186.0,-0.4,7.5,0.64,0.11,3.2,0.53,0,4,2
22,88.4,2,0,4,0,0,5,281268,1177132,85.4,71.6,103.0,-0.5,7.4,0.2,0.1,1.02,0.51,1,2,0
20,88.0,2,0,4,0,0,4,252800,1253832,79.4,70.3,66.0,-0.5,7.3,0.13,0.13,0.52,0.51,0,4,0
11,87.33,1,0,1,0,0,3,180194,1867298,40.4,34.0,23.0,-0.5,7.2,0.04,0.04,0.12,0.12,1,5,0
14,79.2,1,0,0,0,0,5,181864,179108,58.6,82.2,138.0,0.0,6.0,0.23,0.1,1.17,0.51,1,2,8
20,77.6,2,0,2,0,0,5,194840,242806,89.8,92.4,136.0,0.0,6.0,0.24,0.1,1.22,0.51,1,4,2
16,78.2,1,0,2,0,0,5,190756,230783,57.6,90.8,146.0,0.0,6.0,0.15,0.1,0.76,0.5,0,2,2
16,72.2,1,0,2,0,0,5,113172,216714,44.4,56.4,109.0,-0.1,5.9,0.13,0.04,0.66,0.18,0,4,2
16,69.0,1,0,2,0,0,5,90517,195072,46.4,39.7,94.0,-0.1,5.9,0.09,0.03,0.43,0.16,1,3,2
16,71.4,1,0,2,0,0,5,78771,156297,48.2,52.6,98.0,-0.1,5.9,0.1,0.06,0.48,0.3,1,3,2
10,69.2,0,0,0,0,0,5,70831,108418,15.0,45.0,109.0,-0.1,5.9,0.11,0.06,0.55,0.28,0,2,2
10,66.2,0,0,0,0,0,5,69882,104390,18.4,60.1,130.0,-0.2,5.8,0.17,0.07,0.83,0.33,1,2,4
12,70.6,0,1,0,1,0,5,54275,96324,47.0,89.4,152.0,-0.1,5.8,0.22,0.13,1.12,0.64,0,2,6
16,74.4,1,1,1,2,0,5,99810,80843,84.8,117.2,151.0,-0.1,5.8,0.38,0.2,1.89,1.0,0,5,1
15,73.2,1,1,1,3,0,5,112573,93304,89.0,112.4,170.0,-0.1,5.8,0.39,0.18,1.95,0.88,1,3,1
14,75.2,1,1,1,4,0,5,165224,144227,83.0,120.8,146.0,-0.1,5.8,0.35,0.17,1.75,0.87,0,3,1
13,74.8,1,1,1,4,0,5,169424,145173,86.6,106.8,95.0,0.0,5.8,0.28,0.17,1.41,0.87,1,4,12
21,75.8,2,1,4,3,0,5,170443,146791,96.0,98.1,111.0,0.0,5.8,0.42,0.12,2.09,0.58,1,2,2
17,77.4,1,1,3,2,0,5,354900,163671,62.8,73.2,94.0,0.1,5.9,0.26,0.04,1.3,0.22,0,2,2
18,77.4,1,1,3,1,0,5,364100,212755,56.8,65.0,65.0,0.1,5.9,0.24,0.04,1.19,0.19,1,2,12
29,77.4,2,2,6,0,0,5,336263,214107,109.0,82.1,86.0,0.0,5.8,0.37,0.11,1.84,0.53,0,4,2
30,79.8,2,2,6,0,0,5,364604,223580,106.6,121.8,85.0,0.0,5.8,0.36,0.17,1.81,0.83,1,2,5
23,80.4,1,2,3,0,0,5,396556,232537,91.0,113.4,49.0,0.0,5.8,0.16,0.19,0.82,0.93,1,2,2
23,80.8,1,2,3,0,0,5,283007,228665,93.6,139.5,67.0,-0.1,5.8,0.3,0.21,1.51,1.03,0,2,2
23,84.2,1,2,3,0,0,5,395425,187330,114.8,180.2,82.0,0.0,5.9,0.32,0.26,1.6,1.28,0,2,2
13,83.4,0,1,0,0,0,5,509575,158658,75.2,172.7,77.0,0.1,5.9,0.23,0.2,1.17,1.02,1,3,2
13,87.4,0,1,0,0,0,5,495636,189262,72.4,146.1,95.0,0.1,5.9,0.28,0.19,1.41,0.97,0,3,9
17,85.0,0,2,1,0,0,5,477930,237045,81.0,151.4,104.0,0.1,5.9,0.3,0.22,1.51,1.1,0,4,2
17,79.2,0,2,1,0,0,5,366074,285285,71.0,123.5,79.0,0.1,5.9,0.16,0.2,0.78,0.99,1,3,1
16,64.4,0,2,1,0,0,4,236893,298711,54.4,93.8,73.0,0.0,5.9,0.14,0.15,0.7,0.74,0,2,2
16,67.0,0,2,1,0,0,4,104395,305392,50.2,96.2,59.0,-0.1,5.8,0.09,0.16,0.43,0.78,1,2,7
21,67.0,0,3,3,0,0,4,91130,277733,89.4,135.1,65.0,-0.1,5.8,0.16,0.17,0.81,0.83,0,4,6
18,57.0,1,1,3,0,0,3,74434,234194,89.4,109.9,74.0,-0.1,5.8,0.16,0.11,0.78,0.56,1,2,2
18,62.8,1,1,3,0,0,3,94468,180118,98.4,143.2,91.0,-0.2,5.7,0.21,0.15,1.04,0.77,0,4,1
18,77.6,1,1,3,1,0,4,86943,165351,96.4,131.1,103.0,-0.2,5.7,0.21,0.15,1.05,0.77,1,2,9
25,77.6,2,1,6,1,0,4,82056,152005,138.8,126.1,163.0,-0.2,5.6,0.38,0.14,1.88,0.72,0,4,16
34,77.6,4,1,7,1,0,4,133242,138482,187.4,87.0,200.0,-0.2,5.6,0.34,0.18,1.7,0.91,1,5,5
17,76.8,0,2,2,0,0,4,181916,101185,39.6,102.2,120.0,0.0,6.5,0.14,0.15,0.7,0.75,1,3,5
15,76.8,0,2,0,0,0,4,191982,150045,20.4,69.5,143.0,0.0,6.5,0.14,0.07,0.72,0.34,0,4,5
18,76.8,0,3,0,0,0,4,145220,154829,49.6,81.4,157.0,0.0,6.5,0.23,0.07,1.13,0.37,1,3,2
15,76.8,0,2,0,0,0,4,152192,135900,47.4,82.2,182.0,0.0,6.5,0.25,0.09,1.27,0.44,0,3,2
15,77.4,0,2,0,0,0,4,122463,125347,41.2,59.3,227.0,0.0,6.5,0.35,0.04,1.75,0.2,1,2,2
16,90.0,0,2,0,0,0,5,128072,106161,52.8,71.8,247.0,0.0,6.5,0.41,0.05,2.05,0.24,0,5,2
13,87.6,0,1,0,0,0,5,120851,96727,49.8,71.1,180.0,0.0,6.5,0.38,0.05,1.88,0.25,1,3,0
8,87.0,0,0,0,0,0,4,122138,102862,18.2,46.7,142.0,0.0,6.5,0.34,0.05,1.38,0.2,0,2,1
7,70.75,0,0,0,0,0,3,95461,107527,18.8,28.7,122.0,0.0,6.5,0.32,0.06,1.27,0.22,1,2,1
6,62.75,0,0,0,0,0,3,84199,112081,22.6,25.9,77.0,0.0,6.5,0.2,0.05,0.79,0.2,0,2,0
4,53.67,0,0,0,0,0,2,57158,135610,10.0,2.6,21.0,0.0,6.5,0.08,0.05,0.24,0.16,1,4,0
2,41.5,0,0,0,0,0,1,54388,107199,7.4,1.1,13.0,0.0,6.5,0.02,0.06,0.03,0.12,0,2,0
2,41.5,0,0,0,0,0,1,49135,90734,7.4,1.1,13.0,0.0,6.5,0.02,0.06,0.03,0.12,1,4,5
6,41.0,1,0,0,0,0,1,25577,78063,43.0,2.4,40.0,0.0,6.5,0.36,0.01,0.72,0.02,0,3,2
7,44.5,1,0,0,0,0,1,18939,61962,39.0,25.1,51.0,0.0,6.5,0.5,0.04,1.0,0.08,1,2,1
8,48.33,1,0,0,0,0,2,23719,29483,39.4,37.2,83.0,0.0,6.5,0.58,0.03,1.73,0.1,0,2,0
8,48.33,1,0,0,0,0,2,28141,23899,39.4,37.2,83.0,0.0,6.5,0.58,0.03,1.73,0.1,1,2,0
8,48.33,1,0,0,0,0,2,28234,30009,39.4,37.2,83.0,0.0,6.5,0.58,0.03,1.73,0.1,1,2,5
8,45.0,1,0,0,0,0,2,29873,27273,32.2,36.0,53.0,0.0,6.5,0.37,0.03,1.1,0.08,0,2,1
7,30.67,1,0,0,0,0,1,43089,27430,33.4,13.7,48.0,0.0,6.5,0.37,0.01,1.1,0.03,1,2,2
8,38.0,1,0,0,0,0,1,57196,23947,36.6,6.4,25.0,0.0,6.5,0.13,0.01,0.4,0.02,1,3,6
14,49.0,2,0,0,0,0,2,60601,22994,70.2,19.3,78.0,0.0,6.5,0.3,0.02,1.18,0.1,0,2,1
15,42.6,2,0,0,0,0,2,68320,16685,75.6,20.5,101.0,0.0,6.5,0.26,0.02,1.3,0.11,0,4,2
12,52.8,1,0,0,0,0,3,68185,19928,52.6,33.7,117.0,0.0,6.5,0.28,0.03,1.39,0.13,0,4,5
16,58.6,2,0,0,0,0,3,47090,20571,91.8,60.5,153.0,0.0,6.5,0.37,0.05,1.87,0.23,0,2,1
15,46.4,2,0,0,0,0,2,30085,22921,88.8,56.7,146.0,0.0,6.5,0.37,0.05,1.84,0.23,1,2,15
24,41.0,3,1,3,0,0,2,50729,22591,140.4,66.6,180.0,0.0,6.5,0.37,0.03,1.86,0.17,1,3,2
25,52.4,3,1,3,0,0,3,71373,22261,143.4,89.2,163.0,0.0,6.5,0.38,0.04,1.89,0.19,1,2,1
24,48.4,3,1,3,0,0,3,142514,23632,136.0,76.1,143.0,0.0,6.5,0.37,0.03,1.87,0.17,0,4,1
20,44.2,2,1,3,0,0,3,200567,37421,98.0,69.4,100.0,0.0,6.5,0.23,0.01,1.15,0.07,0,4,1
20,51.8,2,1,3,0,0,4,254530,49503,102.6,68.7,105.0,0.0,6.5,0.24,0.01,1.18,0.06,1,2,1
6,45.8,0,0,0,0,0,3,271381,74276,20.4,58.1,34.0,0.0,6.5,0.1,0.02,0.5,0.1,1,5,2
6,45.8,0,0,0,0,0,3,288232,99049,17.4,67.1,47.0,0.0,6.5,0.14,0.02,0.68,0.1,0,2,0
2,6.0,0,0,0,0,0,0,10110,47210,0.0,0.3,4.0,0.0,5.3,0.08,0.0,0.16,0.0,1,3,1
2,8.5,0,0,0,0,0,0,12140,55446,4.2,10.6,6.0,-0.3,5.2,0.08,0.04,0.16,0.09,0,4,0
2,8.5,0,0,0,0,0,0,10008,47630,4.2,10.6,6.0,-0.4,5.1,0.08,0.04,0.16,0.09,1,3,0
2,8.5,0,0,0,0,0,0,8942,33818,4.2,10.6,6.0,-0.3,5.1,0.08,0.04,0.16,0.09,0,3,1
3,12.67,0,0,0,0,0,0,8200,24092,4.2,14.4,49.0,-0.2,5.1,0.14,0.04,0.41,0.11,1,2,1
3,10.67,0,0,0,0,0,0,7060,16532,6.2,26.8,49.0,-0.2,5.1,0.08,0.05,0.25,0.14,0,5,1
3,12.33,0,0,0,0,0,0,5951,9514,4.0,26.8,49.0,-0.1,5.1,0.08,0.02,0.25,0.06,1,3,0
3,12.33,0,0,0,0,0,0,5813,8569,4.0,26.8,49.0,0.0,5.1,0.08,0.02,0.25,0.06,0,2,1
4,11.25,0,0,0,0,0,0,5435,7975,7.2,27.1,68.0,0.0,5.1,0.08,0.02,0.34,0.06,1,2,1
4,13.75,0,0,0,0,0,0,5768,7531,7.2,24.1,43.0,0.0,5.1,0.04,0.01,0.16,0.05,0,2,0
3,16.67,0,0,0,0,0,0,9734,10140,5.2,11.4,39.0,0.0,5.1,0.05,0.01,0.16,0.02,1,4,0
2,19.5,0,0,0,0,0,0,9515,10161,3.2,1.1,37.0,0.0,5.1,0.08,0.0,0.16,0.01,0,2,0
2,19.5,0,0,0,0,0,0,8857,9669,3.2,1.1,37.0,0.0,5.1,0.08,0.0,0.16,0.01,1,4,0
1,31.0,0,0,0,0,0,0,8111,9180,0.0,0.8,18.0,0.0,5.1,0.07,0.01,0.07,0.01,0,3,0
0,0.0,0,0,0,0,0,0,7099,8761,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1,2,2
2,74.0,0,0,0,0,0,1,2974,5928,10.2,23.1,37.0,0.0,5.1,0.97,0.54,0.97,0.54,0,2,1
3,65.0,0,0,0,0,0,2,2876,5325,10.2,28.6,63.0,0.0,5.1,0.6,0.27,1.21,0.54,1,2,1
4,49.0,0,0,0,0,0,2,2806,4816,11.2,32.9,102.0,0.0,5.1,0.52,0.2,1.57,0.61,1,2,0
4,49.0,0,0,0,0,0,2,2985,3916,11.2,32.9,102.0,-0.1,5.0,0.52,0.2,1.57,0.61,0,2,0
4,49.0,0,0,0,0,0,2,3070,3651,11.2,32.9,102.0,-0.1,5.0,0.52,0.2,1.57,0.61,1,2,0
2,36.5,0,0,0,0,0,1,2928,3212,1.0,9.8,65.0,-0.1,5.0,0.3,0.04,0.6,0.07,1,3,4
5,12.0,0,1,0,0,0,0,2682,3027,1.2,4.6,47.0,-0.1,5.0,0.34,0.04,0.67,0.07,0,2,1
5,4.0,0,1,0,0,0,0,2495,2831,0.2,0.3,8.0,-0.1,5.0,0.16,0.0,0.31,0.0,0,4,0
5,4.0,0,1,0,0,0,0,1938,2702,0.2,0.3,8.0,0.0,5.0,0.16,0.0,0.31,0.0,0,4,0
5,4.0,0,1,0,0,0,0,1642,2307,0.2,0.3,8.0,0.0,5.0,0.16,0.0,0.31,0.0,0,2,1
6,7.67,0,1,0,0,0,0,1832,1817,1.4,13.4,14.0,0.0,5.0,0.1,0.02,0.31,0.07,1,2,12
14,31.67,2,0,2,0,0,1,3013,1890,65.6,16.2,67.0,0.0,5.0,0.28,0.07,0.83,0.22,1,3,1
14,36.33,2,0,2,0,0,1,4194,1963,67.2,17.2,72.0,0.0,5.0,0.29,0.08,0.88,0.24,1,2,1
15,38.5,2,0,2,0,0,2,11500,2559,71.8,18.2,76.0,0.0,5.0,0.22,0.07,0.88,0.28,0,4,10
25,32.4,3,1,4,0,0,2,14635,4177,112.2,28.5,107.0,0.0,5.0,0.26,0.06,1.32,0.3,0,4,3
27,46.2,4,1,4,1,0,3,17284,5890,133.4,18.8,120.0,0.0,5.0,0.3,0.05,1.49,0.23,1,2,1
16,33.6,2,1,2,1,0,2,85436,8036,69.0,16.5,62.0,0.0,5.0,0.14,0.02,0.7,0.09,1,5,1
16,33.6,2,1,2,1,0,2,153588,10182,67.6,16.8,59.0,0.0,5.0,0.13,0.02,0.65,0.08,0,2,5
0,0.0,0,0,0,0,0,0,10074,24874,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,11489,29900,0.0,0.0,0.0,-0.2,4.8,0.0,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,9339,24569,0.0,0.0,0.0,-0.2,4.8,0.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,7795,18941,0.0,0.0,0.0,-0.2,4.8,0.0,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,6400,14726,0.0,0.0,0.0,-0.1,4.8,0.0,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,5282,11454,0.0,0.0,0.0,-0.1,4.8,0.0,0.0,0.0,0.0,0,5,0
0,0.0,0,0,0,0,0,0,4620,7493,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,1,3,3
3,25.0,0,1,0,1,0,0,5324,7258,8.0,0.3,49.0,-0.1,4.7,0.35,0.0,0.35,0.0,0,2,0
3,25.0,0,1,0,1,0,0,10677,7881,8.0,0.3,49.0,-0.1,4.7,0.35,0.0,0.35,0.0,1,2,1
4,39.0,0,1,0,1,0,0,12381,8958,8.0,0.8,49.0,-0.1,4.7,0.18,0.0,0.35,0.0,0,2,0
4,39.0,0,1,0,1,0,0,18031,13552,8.0,0.8,49.0,-0.1,4.7,0.18,0.0,0.35,0.0,1,4,1
5,30.67,0,1,0,1,0,0,18428,14078,8.2,1.8,51.0,-0.1,4.7,0.12,0.01,0.35,0.03,0,2,1
3,28.67,0,0,0,0,0,0,17748,13981,10.6,12.3,41.0,0.0,4.7,0.04,0.02,0.11,0.05,1,4,0
3,28.67,0,0,0,0,0,0,12189,13395,10.6,12.3,41.0,0.0,4.7,0.04,0.02,0.11,0.05,0,3,0
2,16.5,0,0,0,0,0,0,10324,12384,10.6,11.8,41.0,0.0,4.7,0.06,0.02,0.11,0.05,1,2,1
3,16.0,0,0,0,0,0,0,5204,8359,10.6,11.8,44.0,0.0,4.7,0.06,0.02,0.17,0.05,0,2,0
2,17.0,0,0,0,0,0,0,4926,7821,10.4,10.8,42.0,0.0,4.7,0.08,0.01,0.17,0.02,1,2,0
1,15.0,0,0,0,0,0,0,4486,7389,0.0,0.0,3.0,0.0,4.7,0.06,0.0,0.06,0.0,1,2,1
2,11.0,0,0,0,0,0,0,3703,6137,8.4,11.6,29.0,-0.1,4.6,0.08,0.0,0.16,0.0,0,2,0
2,11.0,0,0,0,0,0,0,3529,5346,8.4,11.6,29.0,-0.1,4.6,0.08,0.0,0.16,0.0,1,2,1
2,9.0,0,0,0,0,0,0,3095,4289,10.8,12.5,27.0,-0.1,4.6,0.08,0.0,0.17,0.01,1,3,1
3,12.0,0,0,0,0,0,0,2566,3859,11.0,13.6,28.0,-0.1,4.6,0.06,0.01,0.19,0.03,0,2,7
10,13.25,1,0,2,0,0,0,2392,3537,44.6,16.0,67.0,-0.1,4.6,0.28,0.01,1.11,0.04,0,4,1
10,12.75,1,0,2,0,0,0,2506,3322,37.2,4.9,46.0,0.0,4.6,0.27,0.01,1.08,0.04,0,4,9
19,22.6,2,0,5,0,0,0,2643,3036,86.2,29.7,89.0,0.0,4.6,0.25,0.05,1.26,0.26,0,2,2
20,35.2,2,0,5,0,0,1,30193,6143,91.8,46.6,112.0,0.0,4.6,0.32,0.11,1.62,0.54,1,2,8
27,44.4,2,2,5,0,0,2,100967,12132,133.4,72.9,137.0,0.0,4.6,0.34,0.12,1.71,0.6,1,3,2
22,59.0,1,2,3,0,0,3,171741,18121,103.0,93.4,117.0,0.0,4.6,0.2,0.12,0.98,0.61,1,2,1
22,67.0,1,2,3,0,0,3,218186,25537,111.0,105.0,112.0,0.0,4.6,0.18,0.13,0.91,0.67,0,4,6
19,70.8,1,2,0,0,0,4,249236,41425,101.0,92.8,129.0,0.0,4.6,0.33,0.09,1.64,0.46,0,4,1
18,62.8,1,2,0,0,0,3,252873,53920,93.0,76.3,113.0,0.0,4.6,0.28,0.04,1.39,0.19,1,2,1
11,59.0,1,0,0,0,0,3,281704,56920,56.4,61.7,99.0,0.0,4.6,0.28,0.04,1.39,0.18,1,5,7
16,51.2,2,0,2,0,0,3,310535,59920,89.6,39.0,93.0,0.0,4.6,0.25,0.03,1.25,0.16,0,2,2
0,0.0,0,0,0,0,0,0,15540,6493,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,17940,8527,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,15109,9540,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0,5,0
0,0.0,0,0,0,0,0,0,14547,8989,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,16360,10863,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,14916,13697,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,14735,14251,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0,2,1
1,7.0,0,0,0,0,0,0,17699,16303,0.0,0.4,0.0,0.0,4.5,0.0,0.0,0.0,0.0,1,4,5
6,18.5,1,0,0,0,0,0,15847,15948,36.2,0.7,28.0,0.0,4.5,0.16,0.0,0.32,0.0,0,2,11
17,35.67,2,1,3,1,0,1,20700,14137,76.6,12.3,51.0,0.0,4.5,0.35,0.01,1.06,0.02,1,4,5
22,43.0,2,2,3,1,0,2,111734,21306,99.8,38.6,76.0,0.0,4.5,0.28,0.06,1.13,0.22,0,3,6
28,39.2,3,2,4,1,0,2,199856,35179,133.4,39.6,95.0,0.1,4.6,0.24,0.06,1.21,0.31,1,2,0
27,47.25,3,2,4,1,0,2,298568,79663,133.4,39.2,95.0,0.1,4.6,0.3,0.08,1.21,0.31,0,2,1
23,48.0,2,2,4,1,0,2,308414,118904,98.6,39.3,67.0,0.1,4.6,0.22,0.08,0.89,0.31,1,2,2
14,48.5,1,1,1,0,0,2,312848,139584,69.2,31.7,84.0,0.1,4.6,0.16,0.08,0.65,0.3,1,2,2
11,52.75,1,0,1,0,0,2,252142,148044,54.8,12.7,89.0,0.1,4.6,0.21,0.03,0.83,0.13,0,2,2
7,63.5,0,0,0,0,0,3,207485,155787,25.4,23.9,80.0,0.0,4.6,0.26,0.01,1.05,0.05,1,2,1
8,53.0,0,0,0,0,0,3,150134,131755,27.8,25.2,82.0,0.0,4.6,0.21,0.01,1.05,0.06,1,3,0
7,58.0,0,0,0,0,0,3,175635,107179,26.4,24.8,82.0,0.0,4.6,0.26,0.02,1.05,0.06,0,2,7
12,58.0,1,0,1,0,0,3,198869,100832,48.2,23.6,66.0,0.0,4.6,0.4,0.02,1.58,0.06,0,4,1
11,43.5,1,0,1,0,0,2,185318,100572,40.6,17.4,41.0,0.0,4.6,0.34,0.01,1.38,0.04,0,4,1
10,36.25,1,0,1,0,0,2,153628,94960,44.4,17.7,55.0,0.0,4.6,0.32,0.02,1.26,0.08,0,2,0
9,44.67,1,0,1,0,0,2,111192,87831,42.0,16.4,53.0,0.0,4.6,0.42,0.02,1.26,0.07,1,2,0
9,44.67,1,0,1,0,0,2,85889,83924,42.0,16.4,53.0,0.0,4.6,0.42,0.02,1.26,0.07,1,3,0
2,31.0,0,0,0,0,0,1,60586,80017,9.2,13.6,29.0,0.0,4.6,0.12,0.03,0.23,0.06,1,2,1
2,41.5,0,0,0,0,0,1,42744,74461,20.2,44.1,65.0,0.0,4.6,0.38,0.05,0.76,0.1,0,4,2
3,60.5,0,0,0,0,0,1,43192,62987,12.6,33.4,42.0,0.0,4.6,0.32,0.02,0.63,0.05,0,4,1
4,51.67,0,0,0,0,0,1,54386,53030,15.0,46.0,42.0,0.0,4.6,0.21,0.02,0.63,0.07,1,2,13
17,54.75,2,0,3,0,0,2,63285,46557,79.4,46.3,92.0,0.0,4.6,0.34,0.02,1.36,0.07,1,5,1
18,51.4,2,0,3,0,0,2,72184,40084,81.0,47.9,120.0,0.0,4.6,0.3,0.02,1.51,0.09,0,2,2
8,81.6,0,0,0,2,0,5,145298,315942,32.4,39.5,121.0,0.0,7.8,0.16,0.05,0.82,0.26,1,2,6
12,70.4,1,0,2,3,0,4,153167,385393,64.8,36.9,93.0,-0.3,7.7,0.14,0.03,0.71,0.17,0,2,2
13,67.6,1,0,2,2,0,4,152031,312251,58.4,41.3,79.0,-0.3,7.7,0.09,0.04,0.45,0.22,1,2,6
17,66.6,2,0,2,2,0,4,82226,255498,83.8,33.2,126.0,-0.2,7.7,0.23,0.06,1.15,0.28,0,2,1
17,57.6,2,0,2,1,0,4,85675,182271,88.8,39.7,139.0,-0.2,7.7,0.25,0.07,1.23,0.35,0,3,2
17,60.6,2,0,2,1,0,4,88490,124742,84.0,41.2,143.0,-0.1,7.7,0.24,0.07,1.19,0.33,1,3,0
11,71.25,1,0,0,0,0,4,85397,79920,50.0,39.4,124.0,0.0,7.7,0.26,0.08,1.04,0.33,0,3,9
18,75.0,2,0,3,0,0,4,78439,87044,89.2,48.5,155.0,0.0,7.7,0.4,0.05,1.62,0.21,1,4,2
14,69.5,1,0,3,0,0,4,110458,80720,64.4,55.9,123.0,0.0,7.7,0.24,0.05,0.94,0.22,0,4,1
14,62.5,1,0,3,0,0,3,96887,93657,54.8,45.1,108.0,0.0,7.7,0.22,0.04,0.9,0.15,1,2,12
24,65.0,2,1,6,0,0,3,265278,156014,107.8,63.7,130.0,0.0,7.7,0.4,0.05,1.58,0.19,0,2,2
26,70.0,2,1,6,0,0,4,438050,143367,110.0,69.6,174.0,0.1,7.8,0.33,0.04,1.67,0.2,1,5,2
19,70.0,1,1,3,0,0,4,647026,154865,86.0,88.2,141.0,0.1,7.8,0.21,0.07,1.03,0.33,0,2,2
19,75.4,1,1,3,0,0,4,818372,174081,100.6,119.6,163.0,0.1,7.8,0.28,0.08,1.4,0.4,1,2,6
24,89.6,2,1,3,0,0,5,850779,316153,132.4,122.8,216.0,0.1,7.8,0.51,0.08,2.57,0.4,0,4,2
14,87.6,1,0,0,0,0,5,702665,334698,78.6,111.6,181.0,0.1,7.8,0.41,0.09,2.03,0.47,1,2,2
14,87.6,1,0,0,0,0,5,579479,396897,76.4,108.5,150.0,0.0,7.8,0.5,0.09,2.52,0.47,0,3,2
14,87.6,1,0,0,0,0,5,374618,438454,57.6,78.5,141.0,-0.1,7.7,0.5,0.07,2.52,0.36,1,2,1
13,74.8,1,0,0,0,0,4,172955,459174,46.4,70.8,104.0,-0.1,7.7,0.43,0.17,2.13,0.87,0,4,1
8,75.2,0,0,0,1,0,4,131020,341367,23.4,102.9,55.0,-0.2,7.6,0.18,0.18,0.92,0.88,1,2,2
8,77.2,0,0,0,1,0,4,99123,285320,31.6,123.9,62.0,-0.2,7.6,0.2,0.17,0.98,0.84,0,3,9
15,77.2,1,0,3,1,0,4,63287,242949,71.6,137.9,94.0,-0.3,7.5,0.25,0.2,1.23,1.02,1,2,8
21,77.2,2,0,5,1,0,4,315531,187448,114.2,137.8,160.0,-0.1,7.6,0.47,0.2,2.36,1.0,1,2,2
22,90.0,2,0,5,1,0,5,425828,183702,115.6,140.9,212.0,-0.1,7.6,0.59,0.08,2.93,0.41,1,4,2
23,90.0,2,0,5,0,0,5,545293,184295,117.4,128.0,272.0,0.0,7.6,0.79,0.1,3.94,0.48,0,2,2
23,84.0,2,0,5,0,0,5,548873,298827,120.6,108.2,265.0,0.0,7.6,0.76,0.08,3.8,0.41,1,3,0
14,82.5,1,0,2,0,0,4,538418,371337,80.6,91.4,220.0,0.0,7.5,0.74,0.06,2.97,0.22,1,3,0
6,80.0,0,0,0,0,0,3,274889,381192,38.0,75.6,142.0,-0.2,7.4,0.59,0.06,1.78,0.18,0,4,1
5,65.0,0,0,0,0,0,2,148282,360786,33.4,36.7,134.0,-0.2,7.4,0.49,0.04,1.47,0.12,0,2,2
5,62.67,0,0,0,0,0,2,28736,325078,22.4,18.6,78.0,-0.2,7.4,0.26,0.02,0.78,0.05,1,2,1
4,48.33,0,0,0,0,0,1,25706,182088,8.8,8.7,64.0,-0.2,7.4,0.19,0.01,0.58,0.04,0,5,1
5,57.25,0,0,0,1,0,2,48223,87303,13.0,21.5,83.0,-0.1,7.4,0.2,0.02,0.78,0.07,0,4,2
7,58.4,0,0,0,1,0,3,76855,69298,15.2,25.2,110.0,0.0,7.4,0.24,0.05,1.18,0.23,1,3,1
11,46.67,1,0,3,0,0,2,402623,132365,40.2,34.3,30.0,0.0,9.1,0.05,0.03,0.14,0.1,1,3,2
13,53.25,1,0,3,0,0,3,401523,266871,40.2,34.9,42.0,0.0,9.0,0.04,0.02,0.17,0.1,0,3,1
5,41.5,0,0,0,0,0,2,388680,318852,11.2,27.5,28.0,-0.1,8.9,0.03,0.03,0.11,0.12,1,4,1
6,45.8,0,0,0,1,0,3,175959,344241,11.2,28.1,48.0,-0.3,8.8,0.03,0.03,0.16,0.13,0,4,0
